%time,field.x,field.y,field.z
10870000000,0.000743894888031,-6.56860258228e-08,-0.000107404474602
12320000000,0.000836009419523,-7.55723145432e-08,-0.000107262320164
12550000000,0.000851409706043,-7.7224061562e-08,-0.000107246634814
12800000000,0.0449820788969,-9.40420187843e-06,-0.000277453025993
13050000000,0.100001439658,-2.93209284913e-05,-0.000412531674852
13300000000,0.151061126927,-5.39392175232e-05,-0.000588118810956
13500000000,0.192509059066,-8.31417409112e-05,-0.000790226474223
13760000000,0.246971732098,-0.000132739013109,-0.000945488605997
13990000000,0.295320711532,-0.000182456214564,-0.00110323762213
14230000000,0.359256925578,-0.000258255016114,-0.00131047795475
14450000000,0.428254340985,-0.000351766029757,-0.00123473470005
14700000000,0.507856163911,-0.000444948292445,-0.00116803580266
14950000000,0.594054023714,-0.000546292919037,-0.0011786775674
15160000000,0.660030454439,-0.000619861385449,-0.00111056231899
15360000000,0.72579419321,-0.000702197510943,-0.00141806350366
15610000000,0.814446849098,-0.000838502701592,-0.00151186271887
15840000000,0.890809245442,-0.000952564641469,-0.00152308495155
16090000000,0.980842255167,-0.00108889212794,-0.00137815581144
16290000000,1.04995696785,-0.00119138022712,-0.00170182149015
16540000000,1.13300814191,-0.00134541387994,-0.00195301939168
16790000000,1.22257096915,-0.00153300461357,-0.00226622980021
17040000000,1.3044340579,-0.0017197865979,-0.00250059888956
17300000000,1.39536218142,-0.00193175870021,-0.00238801185152
17550000000,1.4855846855,-0.00214909692769,-0.00220117773526
17800000000,1.56844069723,-0.00232969658057,-0.00214715186013
18050000000,1.65146628495,-0.00252532947226,-0.00244883293789
18290000000,1.74093888977,-0.00275589369317,-0.00274333695085
18540000000,1.82460213142,-0.00297130410484,-0.00255168141414
18790000000,1.91793203095,-0.00326278276409,-0.00323745995019
19040000000,2.00302348674,-0.00351756055195,-0.00262864297392
19290000000,2.09475963988,-0.00373009250503,-0.00207390414301
19540000000,2.17946425234,-0.00389795428453,-0.00197039438908
19790000000,2.27058079732,-0.00405529425267,-0.00142750525546
20050000000,2.36124052387,-0.00419946474074,-0.00142373059752
20300000000,2.44650712157,-0.00431783853494,-0.00171199523332
20550000000,2.5384511523,-0.00447725971468,-0.00178717475036
20750000000,2.60903370995,-0.0046046573719,-0.00181215511095
21000000000,2.69353171869,-0.00475414197543,-0.00168816802853
21250000000,2.78433647816,-0.00491981094957,-0.00195742356164
21500000000,2.86799642064,-0.0050920509076,-0.00229132448736
21740000000,2.95400775863,-0.0053293082665,-0.00270881035027
21980000000,3.03905800163,-0.0055470068616,-0.00235879645906
22240000000,3.13080199445,-0.00576471475293,-0.00243973465017
22480000000,3.2153921337,-0.00597313413826,-0.00236567198382
22720000000,3.29990793224,-0.00618768990213,-0.00265494810618
22950000000,3.38436473314,-0.00627170182807,0.00112379457952
23170000000,3.45649023766,-0.00558863034534,0.0190335936676
23370000000,3.49542236445,-0.00359948010133,0.160304952059
23630000000,3.49872878486,-0.00279918962126,0.512135216376
23860000000,3.49979946561,-0.00196631534204,0.817435450399
24110000000,3.50185515289,0.000683540123669,1.17605647979
24320000000,3.50163402749,-0.000371306337606,1.4491852026
24570000000,3.49926271367,0.0708106489144,1.64666842299
24770000000,3.49026877488,0.150463219595,1.71967746961
25020000000,3.47221233053,0.24327450296,1.8065326305
25250000000,3.44856912678,0.336544732498,1.82016549456
25460000000,3.42887706677,0.414027730961,1.81933536475
25700000000,3.40527852479,0.507061950337,1.81920322183
25910000000,3.38472233808,0.592396915203,1.79418977318
26150000000,3.36580088816,0.68632830561,1.74457984631
26370000000,3.35333229905,0.769424059101,1.69022109265
26600000000,3.34314841408,0.859136688908,1.68150917088
26840000000,3.33265661215,0.954206401786,1.6801340341
27100000000,3.32134742222,1.0575047074,1.67975981359
27350000000,3.30992445252,1.16119578496,1.6809130156
27550000000,3.3010890454,1.24040941773,1.68247588127
27800000000,3.29037097962,1.33602283155,1.68170638984
28050000000,3.27935947234,1.43589530932,1.67911773797
28300000000,3.27079341238,1.52049497143,1.66262264754
28550000000,3.26322334841,1.61205421944,1.64692393098
28800000000,3.25624483743,1.70054091078,1.65391102
29010000000,3.24892033381,1.7848388107,1.6599699523
29270000000,3.24025139021,1.88608395735,1.65371361601
29510000000,3.23455298044,1.97979658769,1.60874109582
29770000000,3.23327298639,2.08659057877,1.56358087375
30020000000,3.23373406659,2.18468803905,1.56851630008
30270000000,3.23384723063,2.28928389119,1.57010641237
30490000000,3.23397887411,2.37717771583,1.56885374146
30690000000,3.23414703168,2.45711261893,1.56857862962
30920000000,3.23435070542,2.54514889597,1.56837615541
31170000000,3.23461018376,2.64919046671,1.56825752759
31420000000,3.23485478363,2.74521218955,1.56825941483
31670000000,3.23513283609,2.84959866583,1.56759545901
31920000000,3.23548999522,2.94568907001,1.56683131853
32180000000,3.23591184781,3.04971453842,1.56667455113
32430000000,3.23630852291,3.14576577329,1.5666479542
32680000000,3.23671315844,3.24961786973,1.56708699397
32920000000,3.23709884513,3.34505252841,1.56553126683
33170000000,3.23777579666,3.44791174252,1.56207255197
33430000000,3.23900842416,3.5468109942,1.5569367617
33630000000,3.24010233379,3.62479210648,1.55631309807
33880000000,3.24184816981,3.70694039263,1.54365323698
34130000000,3.24495940531,3.7964275466,1.52794637262
34380000000,3.2494451487,3.88796443808,1.52055832602
34630000000,3.25443656266,3.98569269684,1.51377918195
34880000000,3.25971561449,4.07222738471,1.50319966576
35130000000,3.26653743587,4.16758987933,1.49941059936
35380000000,3.27246228021,4.25294227745,1.5004720914
35630000000,3.27943174758,4.34070109879,1.48092237259
35880000000,3.28796020432,4.42309427634,1.45656215115
36130000000,3.29952895801,4.52414320285,1.45634521842
36360000000,3.30906149947,4.60460910136,1.44985722156
36600000000,3.31920873622,4.69265599746,1.46332334921
36810000000,3.32565108748,4.77053328697,1.5256998423
37020000000,3.3252763288,4.82508555728,1.63922953344
37240000000,3.32120250164,4.85170809917,1.85907392743
37480000000,3.31500640213,4.86500606761,2.17742578335
37680000000,3.30993493551,4.87046440517,2.41398188537
37900000000,3.29319760768,4.88156595019,2.69880596059
38110000000,3.22477853175,4.90377365398,2.88259201057
38330000000,3.1441713125,4.92337525702,2.91795182517
38580000000,3.06045769202,4.94156754633,2.93325295587
38830000000,2.96428862268,4.96195469378,2.93150697959
39080000000,2.87542133166,4.98091855423,2.93509267458
39340000000,2.77504261756,5.00129054807,2.94666424269
39590000000,2.67613933977,5.02019918976,2.9586915534
39840000000,2.5898132313,5.03545482997,2.97688456775
40090000000,2.50360190919,5.04902953274,2.99423588866
40340000000,2.41524441505,5.06193454162,2.99799789775
40590000000,2.32048613338,5.07511856942,3.00880633006
40800000000,2.23554593371,5.08596187668,3.02159604124
41040000000,2.14243410431,5.09720627373,3.02004781198
41290000000,2.04475385185,5.10902584983,3.02278776473
41500000000,1.97438939616,5.11738893356,3.02304171354
41750000000,1.87291882969,5.1295664447,3.02191661912
41960000000,1.79338432669,5.13915270235,3.02155553026
42200000000,1.70074867132,5.15026068773,3.02156854469
42450000000,1.60053403221,5.16240143627,3.01989078927
42710000000,1.50445775698,5.17411029224,3.02441336882
42950000000,1.42779260713,5.1825007798,3.03772331596
43150000000,1.36010432991,5.1889130205,3.05485617834
43410000000,1.25892777765,5.19762542818,3.05458774626
43660000000,1.16555803075,5.20588986484,3.05152841216
43910000000,1.06231492623,5.21518264868,3.05115840283
44160000000,0.974649654381,5.22361319964,3.04197696082
44370000000,0.917201801322,5.22948434042,3.0404866693
44600000000,0.854843618321,5.23502913546,3.06211511019
44820000000,0.790866373361,5.23645925288,-3.06473666086
45070000000,0.718649626789,5.22060707216,-2.78572067243
45320000000,0.667094478583,5.19450835989,-2.55242070065
45520000000,0.622795556736,5.1574897625,-2.33923860791
45730000000,0.583797076805,5.10642513707,-2.11204973252
45980000000,0.548023216934,5.03442184639,-1.97078935089
46230000000,0.510878078615,4.9393678614,-1.93874123129
46490000000,0.477150110645,4.85170866289,-1.93715196147
46700000000,0.448105748442,4.77678773594,-1.94009105587
46910000000,0.420716635366,4.70404178991,-1.91636918291
47150000000,0.395742551184,4.62508087485,-1.83613893556
47350000000,0.379323196481,4.55078702033,-1.74007499697
47610000000,0.364257806528,4.45406597488,-1.73032474618
47850000000,0.34914912171,4.36566460757,-1.74332220077
48100000000,0.333038478583,4.27418542045,-1.74644583893
48350000000,0.315915377583,4.17904303397,-1.75377943904
48600000000,0.300700194331,4.10019198008,-1.77150498088
48850000000,0.280100032791,3.99893573647,-1.77197488359
49050000000,0.264230876437,3.92120313537,-1.77336939251
49300000000,0.245460123818,3.82997461503,-1.7730523805
49550000000,0.225324176132,3.7321320862,-1.77273688674
49800000000,0.207062438229,3.64272998699,-1.77146567752
50040000000,0.189949098274,3.55904324885,-1.773907866
50300000000,0.169691600357,3.46185216393,-1.78151244294
50550000000,0.151211644074,3.37965832864,-1.80275451705
50800000000,0.127946224203,3.28247773044,-1.806562152
51050000000,0.10447788048,3.18528741883,-1.81041922387
51300000000,0.0846370787466,3.10671172101,-1.82370899163
51550000000,0.0629729346652,3.02602823763,-1.84150495729
51800000000,0.0378827501463,2.93603962828,-1.84317883299
52000000000,0.0174908186025,2.86423287978,-1.84923583618
52250000000,-0.0111208103952,2.76398378671,-1.84855723415
52450000000,-0.0330491827509,2.68706297658,-1.84851185307
52700000000,-0.0563875057486,2.60664915482,-1.85892801623
52950000000,-0.079465948393,2.53002033827,-1.87284853919
53200000000,-0.102546733944,2.45961685364,-1.90170022221
53400000000,-0.122475202037,2.40369741436,-1.92136936429
53650000000,-0.153990726121,2.32121324599,-1.94333176496
53850000000,-0.180470011303,2.25249188823,-1.93246793416
54100000000,-0.213553404176,2.16488427807,-1.93055646133
54350000000,-0.242890349119,2.08704735464,-1.93404159412
54600000000,-0.275159458647,2.00372468665,-1.94762647052
54850000000,-0.307911103999,1.92518827331,-1.97758344768
55100000000,-0.338204030996,1.85762477056,-2.00753612404
55350000000,-0.373436670028,1.78539503629,-2.03987190972
55610000000,-0.416494886459,1.7026110194,-2.05306390956
55860000000,-0.46056040534,1.6183531513,-2.05390184453
56110000000,-0.506126334059,1.53243649512,-2.0650183073
56360000000,-0.551618537718,1.44802835218,-2.06521248295
56560000000,-0.588070473557,1.38089112329,-2.06982867271
56770000000,-0.620526724822,1.32018475744,-2.05288900647
56990000000,-0.640696424312,1.27762994169,-1.95732682283
57230000000,-0.658900831347,1.21386111681,-1.74144174914
57480000000,-0.662750644677,1.14270844131,-1.50576442938
57730000000,-0.650453379844,1.07630797851,-1.26368332255
57960000000,-0.623922201913,1.01663322458,-1.0454617256
58180000000,-0.579320609609,0.953568531434,-0.872295109936
58430000000,-0.51239882074,0.882809300079,-0.774288690958
58630000000,-0.459539480923,0.834158467108,-0.710522881052
58870000000,-0.38609481814,0.774849686624,-0.648557162306
59110000000,-0.311585956348,0.718900413131,-0.640683300142
59360000000,-0.24059835398,0.66618527951,-0.631867440244
59620000000,-0.176227143662,0.619908391422,-0.613506957155
59830000000,-0.12029725203,0.581439125113,-0.592680830555
60070000000,-0.0333169545628,0.522807881968,-0.593084927201
60280000000,0.0327356482107,0.478282765146,-0.592875627211
60500000000,0.10547722262,0.429251691423,-0.59277814343
60760000000,0.189455135585,0.372654301204,-0.593343609874
60960000000,0.252768925318,0.329972380912,-0.592859679474
61180000000,0.317573345108,0.286441807279,-0.589602439209
61380000000,0.380371677695,0.244756875069,-0.580483165584
61620000000,0.442564079645,0.207972803393,-0.437643358088
61830000000,0.494512034304,0.190283013492,-0.207392702516
62080000000,0.548510809346,0.186633018336,0.0670702090686
62330000000,0.61584424578,0.201730346795,0.364277712421
62580000000,0.675281898268,0.231977947259,0.579953756987
62780000000,0.724714930905,0.271604497592,0.773223142849
63020000000,0.773958800751,0.332197559079,0.999099042944
63220000000,0.801339622842,0.38454059933,1.17935378683
63470000000,0.816888168899,0.444638139471,1.48370562757
63720000000,0.814526960648,0.492491403786,1.77058825117
63970000000,0.794284128322,0.546520548072,2.0848351073
64220000000,0.760888308006,0.589629024047,2.37453931459
64470000000,0.710033021687,0.626462833295,2.62991710503
64730000000,0.650285173797,0.649549375124,2.92808263119
64970000000,0.59866113364,0.653293885329,-3.06677482943
65230000000,0.547343403188,0.641703810216,-2.77198794285
65480000000,0.500475339814,0.614527439385,-2.45729367721
65730000000,0.46196102188,0.571324704076,-2.14729453985
65980000000,0.438235148744,0.519609929282,-1.86015645076
66230000000,0.428370632152,0.45005076227,-1.58305032167
66480000000,0.434316720925,0.391565291889,-1.32660896982
66730000000,0.456126893821,0.340530725702,-1.00917039983
66980000000,0.491069058892,0.299449906659,-0.72381202602
67230000000,0.545637494392,0.263912433774,-0.447335623255
67480000000,0.61128589177,0.241488820997,-0.202361425659
67690000000,0.660903286943,0.237070753132,0.0497996624141
67910000000,0.714294292619,0.247034260562,0.317071116665
68150000000,0.793464418819,0.282411852075,0.489334027923
68400000000,0.874076189766,0.330697769983,0.586368945078
68650000000,0.954924404512,0.390052763974,0.680615935887
68850000000,1.01356178261,0.441244774402,0.754986642767
69060000000,1.06494546028,0.491991734087,0.798724003158
69300000000,1.12977225944,0.561712370863,0.844951642818
69520000000,1.18727418643,0.627234432305,0.849463885635
69770000000,1.25342629856,0.701940745401,0.841850072151
69980000000,1.30445885049,0.758835347509,0.839178086785
70200000000,1.35729889044,0.817230866292,0.82711654233
70420000000,1.40307164285,0.867197669445,0.837217837562
70640000000,1.45650643847,0.925891693712,0.820502738223
70890000000,1.52937839035,1.00045305141,0.769007924639
71100000000,1.58236302747,1.049591838,0.720289025939
71300000000,1.62053857443,1.08212120698,0.696044016455
71540000000,1.65891850265,1.11420082838,0.69759589348
71790000000,1.69992138876,1.14865188587,0.699982270643
72040000000,1.73784515302,1.18068009794,0.702724519606
72290000000,1.77917405961,1.21580662993,0.706426476034
72540000000,1.81743025968,1.24860178045,0.711322381853
72790000000,1.86138526317,1.28680356042,0.720799685784
73050000000,1.91677157113,1.33673950466,0.74851266718
73300000000,1.97852329292,1.39393278851,0.74914598059
73550000000,2.04396875103,1.45348404356,0.724253849281
73790000000,2.10853188093,1.50986784716,0.720359871747
74000000000,2.16750545923,1.56176419343,0.722305485559
74260000000,2.24335528063,1.62868839174,0.722253063908
74470000000,2.30324645311,1.68233356324,0.736873721265
74710000000,2.37034755445,1.74325803087,0.740275928318
74960000000,2.43680370309,1.80404752418,0.738675348998
75210000000,2.50615108062,1.86641409232,0.734991466328
75410000000,2.5618535928,1.91766333904,0.749694897037
75660000000,2.6283276189,1.98041764284,0.767801339735
75910000000,2.69818078625,2.04894484915,0.788498651626
76120000000,2.73900371055,2.09111260067,0.812681245964
76370000000,2.785171535,2.13995829897,0.815090531428
76620000000,2.84699955009,2.20591826683,0.817249030213
76870000000,2.91782171261,2.28137522335,0.817215328297
77120000000,2.9794698738,2.34729351579,0.821302568642
77320000000,3.03323814633,2.40509581247,0.822152516598
77570000000,3.09582016159,2.47202056673,0.814438711301
77820000000,3.14007522213,2.51810621443,0.798451065921
78080000000,3.1851532335,2.56389928957,0.786831204
78340000000,3.24329639386,2.62022355626,0.752801555505
78530000000,3.28085881405,2.65546920224,0.757243997055
78750000000,3.33472299777,2.70891534149,0.805455669024
