%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1777733700586338996,0.285833644867,0.0,0.0,0.0,0.0,1.07419114113
1777733700590019941,0.275294589996,0.0,0.0,0.0,0.0,1.09878232479
1777733700598185062,0.275294589996,0.0,0.0,0.0,0.0,1.12337342501
1777733700602122068,0.264755535126,0.0,0.0,0.0,0.0,1.13566901684
1777733700605834007,0.257729482651,0.0,0.0,0.0,0.0,1.13566901684
1777733700609958887,0.257729482651,0.0,0.0,0.0,0.0,1.16026011705
1777733700614022016,0.254216480255,0.0,0.0,0.0,0.0,1.16026011705
1777733700622494935,0.247176861763,0.0,0.0,0.0,0.0,1.16026011705
1777733700630518913,0.243663859367,0.0,0.0,0.0,0.0,1.17255570889
1777733700650454044,0.243663859367,0.0,0.0,0.0,0.0,1.19714689255
1777733700654525041,0.236637806892,0.0,0.0,0.0,0.0,1.19714689255
1777733700704591989,0.236637806892,0.0,0.0,0.0,0.0,1.19714689255
1777733700742461919,0.233124780655,0.0,0.0,0.0,0.0,1.19714689255
1777733700746160984,0.226098752022,0.0,0.0,0.0,0.0,1.19714689255
1777733700749926090,0.226098752022,0.0,0.0,0.0,0.0,1.22173799276
1777733700762370109,0.222585725784,0.0,0.0,0.0,0.0,1.22173799276
1777733700812561035,0.222585725784,0.0,0.0,0.0,0.0,1.22173799276
1777733700862657070,0.222585725784,0.0,0.0,0.0,0.0,1.22173799276
1777733700912938117,0.222585725784,0.0,0.0,0.0,0.0,1.22173799276
1777733700963116884,0.222585725784,0.0,0.0,0.0,0.0,1.22173799276
1777733701010194063,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733701060400009,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733701110625028,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733701160826921,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733701211139917,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733701261147975,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733701311034917,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733701361331939,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733701411464929,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733701461735010,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733701511776924,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733701562027931,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733701611937046,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733701662009000,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733701712085008,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733701762237071,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733701812442064,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733701862642049,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733701912525892,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733701962846040,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733702012866973,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733702062968969,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733702112864971,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733702163239955,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733702213296890,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733702263731956,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733702313405990,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733702363796949,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733702413665056,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733702463903903,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733702513840913,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733702564043045,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733702614058971,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733702664304018,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733702714320898,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733702764549970,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733702814634084,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733702864799976,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733702914705991,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733702964726924,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733703017714023,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733703064904928,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733703115362882,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733703165756940,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733703215636968,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733703265831947,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733703315845012,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733703366080045,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733703416163921,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733703466499090,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733703516446113,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733703566607952,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733703616655111,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733703666870117,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733703717129945,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733703767237901,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733703817075014,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733703867487907,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733703917315006,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733703967705011,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733704017631053,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733704067895889,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733704117990970,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733704168188095,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733704218024969,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733704268508911,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733704318312883,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733704368221998,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733704418445110,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733704468810081,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733704518862009,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733704569082021,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733704618902921,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733704668905019,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733704719438076,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733704769522905,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733704819683074,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733704869790077,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733704919773101,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733704970021009,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733705020149946,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733705070199966,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733705120189905,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733705170362949,0.222585725784,0.0,0.0,0.0,0.0,1.23403358459
1777733705214320898,0.236637806892,0.0,0.0,0.0,0.0,1.23403358459
1777733705226423025,0.247176861763,0.0,0.0,0.0,0.0,1.23403358459
1777733705233959913,0.257729482651,0.0,0.0,0.0,0.0,1.23403358459
1777733705237878084,0.257729482651,0.0,0.0,0.0,0.0,1.17255570889
1777733705241905927,0.264755535126,0.0,0.0,0.0,0.0,1.16026011705
1777733705245878934,0.275294589996,0.0,0.0,0.0,0.0,1.16026011705
1777733705249927997,0.278807616234,0.0,0.0,0.0,0.0,1.13566901684
1777733705253813028,0.285833644867,0.0,0.0,0.0,0.0,1.13566901684
1777733705258019924,0.285833644867,0.0,0.0,0.0,0.0,1.12337342501
1777733705265937089,0.289346671104,0.0,0.0,0.0,0.0,1.09878232479
1777733705269985914,0.292859697342,0.0,0.0,0.0,0.0,1.07419114113
1777733705278366088,0.292859697342,0.0,0.0,0.0,0.0,1.06189563274
1777733705282124996,0.299885725975,0.0,0.0,0.0,0.0,1.06189563274
1777733705294229030,0.299885725975,0.0,0.0,0.0,0.0,1.03730444908
1777733705298255920,0.303398752213,0.0,0.0,0.0,0.0,1.03730444908
1777733705302289962,0.303398752213,0.0,0.0,0.0,0.0,1.0250089407
1777733705306545972,0.310424780846,0.0,0.0,0.0,0.0,1.0250089407
1777733705310328006,0.310424780846,0.0,0.0,0.0,0.0,1.00041775703
1777733705318161964,0.313937807083,0.0,0.0,0.0,0.0,1.00041775703
1777733705334585905,0.313937807083,0.0,0.0,0.0,0.0,0.975826656818
1777733705338372945,0.320963835716,0.0,0.0,0.0,0.0,0.938939881325
1777733705342278957,0.324476861954,0.0,0.0,0.0,0.0,0.938939881325
1777733705346316099,0.324476861954,0.0,0.0,0.0,0.0,0.92664437294
1777733705350244045,0.331502890587,0.0,0.0,0.0,0.0,0.902053189278
1777733705354016065,0.342041969299,0.0,0.0,0.0,0.0,0.877414608002
1777733705362514019,0.345554971695,0.0,0.0,0.0,0.0,0.840527915955
1777733705370382070,0.35258102417,0.0,0.0,0.0,0.0,0.828232324123
1777733705374224901,0.35258102417,0.0,0.0,0.0,0.0,0.803641223907
1777733705378236055,0.35258102417,0.0,0.0,0.0,0.0,0.779050040245
1777733705382277965,0.356094026566,0.0,0.0,0.0,0.0,0.76675453186
1777733705390064001,0.363120079041,0.0,0.0,0.0,0.0,0.742163348198
1777733705393970966,0.363120079041,0.0,0.0,0.0,0.0,0.729867756367
1777733705398050069,0.363120079041,0.0,0.0,0.0,0.0,0.705276656151
1777733705401884078,0.366633105278,0.0,0.0,0.0,0.0,0.705276656151
1777733705405952930,0.366633105278,0.0,0.0,0.0,0.0,0.69298106432
1777733705414144992,0.370146107674,0.0,0.0,0.0,0.0,0.643798822165
1777733705422283887,0.370146107674,0.0,0.0,0.0,0.0,0.631503230333
1777733705430187940,0.370146107674,0.0,0.0,0.0,0.0,0.606912088394
1777733705434139966,0.370146107674,0.0,0.0,0.0,0.0,0.594616538286
1777733705438148021,0.370146107674,0.0,0.0,0.0,0.0,0.570025396347
1777733705450444936,0.377172160149,0.0,0.0,0.0,0.0,0.545434254408
1777733705454180955,0.380685162544,0.0,0.0,0.0,0.0,0.5331387043
1777733705462320089,0.380685162544,0.0,0.0,0.0,0.0,0.508547562361
1777733705474332094,0.387711215019,0.0,0.0,0.0,0.0,0.49625197053
1777733705494491100,0.387711215019,0.0,0.0,0.0,0.0,0.471660870314
1777733705502218008,0.387711215019,0.0,0.0,0.0,0.0,0.447069728374
1777733705510057926,0.387711215019,0.0,0.0,0.0,0.0,0.434774136543
1777733705522250890,0.387711215019,0.0,0.0,0.0,0.0,0.410182994604
1777733705525944948,0.391224241257,0.0,0.0,0.0,0.0,0.410182994604
1777733705534477949,0.391224241257,0.0,0.0,0.0,0.0,0.397887444496
1777733705584451913,0.391224241257,0.0,0.0,0.0,0.0,0.397887444496
1777733705634366989,0.391224241257,0.0,0.0,0.0,0.0,0.397887444496
1777733705684640884,0.391224241257,0.0,0.0,0.0,0.0,0.397887444496
1777733705734823942,0.391224241257,0.0,0.0,0.0,0.0,0.397887444496
1777733705785172939,0.391224241257,0.0,0.0,0.0,0.0,0.397887444496
1777733705830461978,0.391224241257,0.0,0.0,0.0,0.0,0.373296302557
1777733705880589008,0.391224241257,0.0,0.0,0.0,0.0,0.373296302557
1777733705930553913,0.391224241257,0.0,0.0,0.0,0.0,0.373296302557
1777733705980856895,0.391224241257,0.0,0.0,0.0,0.0,0.373296302557
1777733706031143903,0.391224241257,0.0,0.0,0.0,0.0,0.373296302557
1777733706081104040,0.391224241257,0.0,0.0,0.0,0.0,0.373296302557
1777733706131309986,0.391224241257,0.0,0.0,0.0,0.0,0.373296302557
1777733706181440114,0.391224241257,0.0,0.0,0.0,0.0,0.373296302557
1777733706202521085,0.39825026989,0.0,0.0,0.0,0.0,0.373296302557
1777733706210467100,0.39825026989,0.0,0.0,0.0,0.0,0.348657700419
1777733706218297958,0.39825026989,0.0,0.0,0.0,0.0,0.33636212945
1777733706226037979,0.4,0.0,0.0,0.0,0.0,0.311770987511
1777733706276624917,0.4,0.0,0.0,0.0,0.0,0.311770987511
1777733706326355934,0.4,0.0,0.0,0.0,0.0,0.311770987511
1777733706358347892,0.4,0.0,0.0,0.0,0.0,0.299475416541
1777733706386136054,0.4,0.0,0.0,0.0,0.0,0.274884274602
1777733706436810016,0.4,0.0,0.0,0.0,0.0,0.274884274602
1777733706438210010,0.4,0.0,0.0,0.0,0.0,0.237997582555
1777733706446190118,0.4,0.0,0.0,0.0,0.0,0.201110869646
1777733706496799945,0.4,0.0,0.0,0.0,0.0,0.201110869646
1777733706547038078,0.4,0.0,0.0,0.0,0.0,0.201110869646
1777733706597145080,0.4,0.0,0.0,0.0,0.0,0.201110869646
1777733706646974086,0.4,0.0,0.0,0.0,0.0,0.201110869646
1777733706697257041,0.4,0.0,0.0,0.0,0.0,0.201110869646
1777733706726308107,0.4,0.0,0.0,0.0,0.0,0.151928596199
1777733706734417915,0.4,0.0,0.0,0.0,0.0,0.13963303566
1777733706738379001,0.4,0.0,0.0,0.0,0.0,0.115041893721
1777733706742160081,0.4,0.0,0.0,0.0,0.0,0.102746322751
1777733706746052026,0.4,0.0,0.0,0.0,0.0,0.0781551912427
1777733706750130891,0.4,0.0,0.0,0.0,0.0,0.0658596202731
1777733706754184961,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733706758200883,0.4,0.0,0.0,0.0,0.0,0.0166773481295
1777733706762319087,0.4,0.0,0.0,0.0,0.0,0.00438177976757
1777733706778455972,0.4,0.0,0.0,0.0,0.0,-0.0
1777733706798508882,0.4,0.0,0.0,0.0,0.0,-0.0
1777733706838433980,0.4,0.0,0.0,0.0,0.0,-0.0
1777733706874377012,0.4,0.0,0.0,0.0,0.0,-0.0
1777733706886353015,0.4,0.0,0.0,0.0,0.0,-0.0
1777733706894175052,0.4,0.0,0.0,0.0,0.0,-0.0
1777733706902379035,0.4,0.0,0.0,0.0,0.0,-0.0
1777733706906106948,0.4,0.0,0.0,0.0,0.0,-0.0
1777733706910212993,0.4,0.0,0.0,0.0,0.0,-0.0
1777733706960879087,0.4,0.0,0.0,0.0,0.0,-0.0
1777733707010853052,0.4,0.0,0.0,0.0,0.0,-0.0
1777733707061003923,0.4,0.0,0.0,0.0,0.0,-0.0
1777733707111128091,0.4,0.0,0.0,0.0,0.0,-0.0
1777733707161299943,0.4,0.0,0.0,0.0,0.0,-0.0
1777733707211452960,0.4,0.0,0.0,0.0,0.0,-0.0
1777733707261746883,0.4,0.0,0.0,0.0,0.0,-0.0
1777733707311525106,0.4,0.0,0.0,0.0,0.0,-0.0
1777733707361840963,0.4,0.0,0.0,0.0,0.0,-0.0
1777733707411820888,0.4,0.0,0.0,0.0,0.0,-0.0
1777733707418155908,0.4,0.0,0.0,0.0,0.0,-0.0
1777733707468508005,0.4,0.0,0.0,0.0,0.0,-0.0
1777733707518691062,0.4,0.0,0.0,0.0,0.0,-0.0
1777733707568782091,0.4,0.0,0.0,0.0,0.0,-0.0
1777733707618932962,0.4,0.0,0.0,0.0,0.0,-0.0
1777733707634572029,0.4,0.0,0.0,0.0,0.0,-0.0
1777733707642426013,0.4,0.0,0.0,0.0,0.0,-0.0
1777733707692665100,0.4,0.0,0.0,0.0,0.0,-0.0
1777733707742743968,0.4,0.0,0.0,0.0,0.0,-0.0
1777733707792759895,0.4,0.0,0.0,0.0,0.0,-0.0
1777733707843283891,0.4,0.0,0.0,0.0,0.0,-0.0
1777733707846342086,0.4,0.0,0.0,0.0,0.0,-0.0
1777733707850023031,0.4,0.0,0.0,0.0,0.0,-0.0
1777733707854055881,0.4,0.0,0.0,0.0,0.0,-0.0
1777733707857995986,0.4,0.0,0.0,0.0,0.0,-0.0
1777733707874444007,0.4,0.0,0.0,0.0,0.0,-0.0
1777733707894469976,0.4,0.0,0.0,0.0,0.0,-0.00428683329374
1777733707898159027,0.4,0.0,0.0,0.0,0.0,-0.0288779713213
1777733707901966094,0.4,0.0,0.0,0.0,0.0,-0.0411735396832
1777733707910207986,0.4,0.0,0.0,0.0,0.0,-0.0657646737993
1777733707960561990,0.4,0.0,0.0,0.0,0.0,-0.0657646737993
1777733708010726928,0.4,0.0,0.0,0.0,0.0,-0.0657646737993
1777733708054353952,0.4,0.0,0.0,0.0,0.0,-0.102651381493
1777733708058131933,0.4,0.0,0.0,0.0,0.0,-0.139538083971
1777733708061923027,0.4,0.0,0.0,0.0,0.0,-0.176424786448
1777733708065988063,0.4,0.0,0.0,0.0,0.0,-0.201015928388
1777733708070430040,0.4,0.0,0.0,0.0,0.0,-0.213311499357
1777733708120604991,0.4,0.0,0.0,0.0,0.0,-0.213311499357
1777733708170720100,0.4,0.0,0.0,0.0,0.0,-0.213311499357
1777733708221095085,0.4,0.0,0.0,0.0,0.0,-0.213311499357
1777733708270857095,0.4,0.0,0.0,0.0,0.0,-0.213311499357
1777733708321156024,0.4,0.0,0.0,0.0,0.0,-0.213311499357
1777733708371237993,0.4,0.0,0.0,0.0,0.0,-0.213311499357
1777733708421374082,0.4,0.0,0.0,0.0,0.0,-0.213311499357
1777733708471378087,0.4,0.0,0.0,0.0,0.0,-0.213311499357
1777733708521711111,0.4,0.0,0.0,0.0,0.0,-0.213311499357
1777733708571940898,0.4,0.0,0.0,0.0,0.0,-0.213311499357
1777733708594619989,0.4,0.0,0.0,0.0,0.0,-0.16412922591
1777733708610548019,0.4,0.0,0.0,0.0,0.0,-0.139538083971
1777733708622553110,0.4,0.0,0.0,0.0,0.0,-0.114946952462
1777733708634382963,0.4,0.0,0.0,0.0,0.0,-0.102651381493
1777733708642600059,0.4,0.0,0.0,0.0,0.0,-0.0780602447689
1777733708646454095,0.4,0.0,0.0,0.0,0.0,-0.0657646737993
1777733708650345087,0.4,0.0,0.0,0.0,0.0,-0.0411735396832
1777733708654376029,0.4,0.0,0.0,0.0,0.0,-0.0288779713213
1777733708662676095,0.4,0.0,0.0,0.0,0.0,-0.00428683329374
1777733708670223951,0.4,0.0,0.0,0.0,0.0,-0.0
1777733708673887968,0.4,0.0,0.0,0.0,0.0,-0.0
1777733708677855968,0.4,0.0,0.0,0.0,0.0,-0.0
1777733708681772947,0.4,0.0,0.0,0.0,0.0,-0.0
1777733708698590040,0.4,0.0,0.0,0.0,0.0,-0.0
1777733708702517986,0.4,0.0,0.0,0.0,0.0,-0.0
1777733708713968992,0.4,0.0,0.0,0.0,0.0,-0.0
1777733708726627111,0.4,0.0,0.0,0.0,0.0,-0.0
1777733708738496065,0.4,0.0,0.0,0.0,0.0,-0.0
1777733708788465023,0.4,0.0,0.0,0.0,0.0,-0.0
1777733708838793992,0.4,0.0,0.0,0.0,0.0,-0.0
1777733708888796091,0.4,0.0,0.0,0.0,0.0,-0.0
1777733708906280994,0.4,0.0,0.0,0.0,0.0,-0.0
1777733708914237022,0.4,0.0,0.0,0.0,0.0,-0.0
1777733708926516056,0.4,0.0,0.0,0.0,0.0,-0.0
1777733708942584037,0.4,0.0,0.0,0.0,0.0,-0.0
1777733708978498935,0.4,0.0,0.0,0.0,0.0,-0.0
1777733709028552055,0.4,0.0,0.0,0.0,0.0,-0.0
1777733709078682899,0.4,0.0,0.0,0.0,0.0,-0.0
1777733709128807067,0.4,0.0,0.0,0.0,0.0,-0.0
1777733709179068088,0.4,0.0,0.0,0.0,0.0,-0.0
1777733709229113101,0.4,0.0,0.0,0.0,0.0,-0.0
1777733709279120922,0.4,0.0,0.0,0.0,0.0,-0.0
1777733709329380989,0.4,0.0,0.0,0.0,0.0,-0.0
1777733709379529953,0.4,0.0,0.0,0.0,0.0,-0.0
1777733709429687976,0.4,0.0,0.0,0.0,0.0,-0.0
1777733709479698896,0.4,0.0,0.0,0.0,0.0,-0.0
1777733709529972076,0.4,0.0,0.0,0.0,0.0,-0.0
1777733709580077886,0.4,0.0,0.0,0.0,0.0,-0.0
1777733709630405902,0.4,0.0,0.0,0.0,0.0,-0.0
1777733709680027961,0.4,0.0,0.0,0.0,0.0,-0.0
1777733709730406045,0.4,0.0,0.0,0.0,0.0,-0.0
1777733709780627012,0.4,0.0,0.0,0.0,0.0,-0.0
1777733709830733060,0.4,0.0,0.0,0.0,0.0,-0.0
1777733709880661964,0.4,0.0,0.0,0.0,0.0,-0.0
1777733709930874109,0.4,0.0,0.0,0.0,0.0,-0.0
1777733709981180906,0.4,0.0,0.0,0.0,0.0,-0.0
1777733710031152009,0.4,0.0,0.0,0.0,0.0,-0.0
1777733710081310987,0.4,0.0,0.0,0.0,0.0,-0.0
1777733710131453037,0.4,0.0,0.0,0.0,0.0,-0.0
1777733710181515932,0.4,0.0,0.0,0.0,0.0,-0.0
1777733710231564998,0.4,0.0,0.0,0.0,0.0,-0.0
1777733710281841039,0.4,0.0,0.0,0.0,0.0,-0.0
1777733710331787109,0.4,0.0,0.0,0.0,0.0,-0.0
1777733710382041931,0.4,0.0,0.0,0.0,0.0,-0.0
1777733710432280063,0.4,0.0,0.0,0.0,0.0,-0.0
1777733710482438087,0.4,0.0,0.0,0.0,0.0,-0.0
1777733710532212972,0.4,0.0,0.0,0.0,0.0,-0.0
1777733710582506895,0.4,0.0,0.0,0.0,0.0,-0.0
1777733710632707118,0.4,0.0,0.0,0.0,0.0,-0.0
1777733710682724952,0.4,0.0,0.0,0.0,0.0,-0.0
1777733710732795000,0.4,0.0,0.0,0.0,0.0,-0.0
1777733710782962083,0.4,0.0,0.0,0.0,0.0,-0.0
1777733710832859039,0.4,0.0,0.0,0.0,0.0,-0.0
1777733710883301973,0.4,0.0,0.0,0.0,0.0,-0.0
1777733710933207035,0.4,0.0,0.0,0.0,0.0,-0.0
1777733710983728885,0.4,0.0,0.0,0.0,0.0,-0.0
1777733711033432960,0.4,0.0,0.0,0.0,0.0,-0.0
1777733711083297014,0.4,0.0,0.0,0.0,0.0,-0.0
1777733711122548103,0.4,0.0,0.0,0.0,0.0,-0.0
1777733711172626018,0.4,0.0,0.0,0.0,0.0,-0.0
1777733711222662925,0.4,0.0,0.0,0.0,0.0,-0.0
1777733711272778034,0.4,0.0,0.0,0.0,0.0,-0.0
1777733711274138927,0.4,0.0,0.0,0.0,0.0,-0.0
1777733711324585914,0.4,0.0,0.0,0.0,0.0,-0.0
1777733711374658107,0.4,0.0,0.0,0.0,0.0,-0.0
1777733711424880981,0.4,0.0,0.0,0.0,0.0,-0.0
1777733711438419103,0.4,0.0,0.0,0.0,0.0,-0.0
1777733711486289024,0.4,0.0,0.0,0.0,0.0,0.00438177976757
1777733711536540985,0.4,0.0,0.0,0.0,0.0,0.00438177976757
1777733711566579103,0.4,0.0,0.0,0.0,0.0,0.0166773481295
1777733711616602897,0.4,0.0,0.0,0.0,0.0,0.0166773481295
1777733711666599988,0.4,0.0,0.0,0.0,0.0,0.0166773481295
1777733711716636896,0.4,0.0,0.0,0.0,0.0,0.0166773481295
1777733711742321968,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733711792658090,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733711842946052,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733711892771005,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733711942364931,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733711993026971,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733712043159961,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733712093336105,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733712143255949,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733712193634033,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733712243657112,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733712293832063,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733712343839883,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733712393558979,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733712444169998,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733712494143009,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733712544253110,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733712594511032,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733712644665002,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733712694798946,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733712744657039,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733712794918060,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733712845053911,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733712895134925,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733712945015907,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733712995448112,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733713045583009,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733713095585107,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733713145701885,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733713195872068,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733713245974063,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733713295953989,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733713346322059,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733713396671056,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733713446763992,0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733713454247951,0.4,0.0,0.0,0.0,0.0,-0.0
1777733713466423988,0.4,0.0,0.0,0.0,0.0,-0.0
1777733713470200061,0.4,0.0,0.0,0.0,0.0,-0.0
1777733713474030971,0.4,0.0,0.0,0.0,0.0,-0.0
1777733713477933883,0.4,0.0,0.0,0.0,0.0,-0.0
1777733713490340948,0.4,0.0,0.0,0.0,0.0,-0.0
1777733713497832059,0.4,0.0,0.0,0.0,0.0,-0.0
1777733713506166934,0.4,0.0,0.0,0.0,0.0,-0.0
1777733713510062932,0.4,0.0,0.0,0.0,0.0,-0.0
1777733713560579061,0.4,0.0,0.0,0.0,0.0,-0.0
1777733713610714912,0.4,0.0,0.0,0.0,0.0,-0.0
1777733713660607099,0.4,0.0,0.0,0.0,0.0,-0.0
1777733713710982084,0.4,0.0,0.0,0.0,0.0,-0.0
1777733713760989904,0.4,0.0,0.0,0.0,0.0,-0.0
1777733713811295032,0.4,0.0,0.0,0.0,0.0,-0.0
1777733713861430883,0.4,0.0,0.0,0.0,0.0,-0.0
1777733713911588907,0.4,0.0,0.0,0.0,0.0,-0.0
1777733713961900949,0.4,0.0,0.0,0.0,0.0,-0.0
1777733714011759996,0.4,0.0,0.0,0.0,0.0,-0.0
1777733714061871051,0.4,0.0,0.0,0.0,0.0,-0.0
1777733714111812114,0.4,0.0,0.0,0.0,0.0,-0.0
1777733714162055969,0.4,0.0,0.0,0.0,0.0,-0.0
