%time,field.x,field.y,field.z
27510000000,0.0,0.0,0.0
28980000000,0.0,0.0,0.0
29210000000,0.0424093341827,0.0,0.0
29460000000,0.0848186683655,0.0,0.0
29710000000,0.127228002548,0.0,0.0
29960000000,0.169637336731,0.0,0.0
30210000000,0.212749276161,0.0,0.0
30440000000,0.257266421318,0.0,0.0
30650000000,0.308812317848,0.0,0.0
30880000000,0.371599879265,0.0,0.0
31100000000,0.437900457382,0.0,0.0
31350000000,0.5042010355,0.0,0.0
31560000000,0.570501613617,0.0,0.0
31810000000,0.637504796982,0.0,0.0
32070000000,0.705913190842,0.0,0.0
32270000000,0.774321584702,0.0,0.0
32490000000,0.843432579041,0.0,0.0
32740000000,0.91254357338,0.0,0.0
32990000000,0.981654567719,0.0,0.0
33250000000,1.05076556206,0.0,0.0
33500000000,1.1198765564,0.0,0.0
33700000000,1.18898755074,0.0,0.0
33950000000,1.25809854507,0.0,0.0
34150000000,1.32720953941,0.0,0.0
34400000000,1.39632053375,0.0,0.0
34650000000,1.46543152809,0.0,0.0
34890000000,1.53594773293,0.0,0.0
35150000000,1.60646393776,0.0,0.0
35400000000,1.67698014259,0.0,0.0
35650000000,1.74749634743,0.0,0.0
35900000000,1.81801255226,0.0,0.0
36150000000,1.8885287571,0.0,0.0
36400000000,1.95904496193,0.0,0.0
36650000000,2.02956116676,0.0,0.0
36900000000,2.1000773716,0.0,0.0
37150000000,2.17059357643,0.0,0.0
37400000000,2.24110978127,0.0,0.0
37660000000,2.3116259861,0.0,0.0
37900000000,2.38214219093,0.0,0.0
38160000000,2.45265839577,0.0,0.0
38390000000,2.5231746006,0.0,0.0
38640000000,2.59369080544,0.0,0.0
38890000000,2.66420701027,0.0,0.0
39130000000,2.73542581558,0.0,0.0
39370000000,2.8066446209,0.0,0.00333546962589
39600000000,2.87786303004,0.000237547721446,0.0238847341761
39810000000,2.89778064455,0.000713365134415,0.303884734176
40030000000,2.90070120554,0.00162924678903,0.583884734176
